lg01	Htr-GVL-A000168	0.0
lg12	Htr-GVL-A002265	24.4
lg12	Htr-GVL-A000505	25.4
lg12	Htr-GVL-A000318	25.5
lg12	Htr-GVL-A001929	25.5
lg12	Htr-GVL-A001765	25.7
lg12	Htr-GVL-A000176	26.2
lg12	Htr-GVL-A002226	26.4
lg12	Htr-GVL-A000578	28.1
lg12	Htr-GVL-A002026	29.2
lg12	Htr-GVL-A002091	30.0
lg13	Htr-GVL-A002282	0.0
lg13	Htr-GVL-A001300	8.6
lg13	Htr-GVL-A001359	8.7
lg13	Htr-GVL-A000240	8.9
lg13	Htr-GVL-A002206	8.9
lg13	Htr-GVL-A001847	9.2
lg13	Htr-GVL-A001290	9.8
lg13	Htr-GVL-A001727	10.3
lg13	Htr-GVL-A001489	10.7
lg13	Htr-GVL-A001507	10.7
lg13	Htr-GVL-A001636	11.1
lg13	Htr-GVL-A000514	13.0
lg13	Htr-GVL-A002105	13.1
lg13	Htr-GVL-A001691	13.2
lg13	Htr-GVL-A001758	13.5
lg13	Htr-GVL-A001305	13.6
lg13	Htr-GVL-A002022	14.0
lg13	Htr-GVL-A001166	14.8
lg13	Htr-GVL-A001910	15.0
lg13	Htr-GVL-A001267	15.1
lg13	Htr-GVL-A001793	15.3
lg13	Htr-GVL-A000774	15.3
lg13	Htr-GVL-A000851	15.5
lg13	Htr-GVL-A000246	15.6
lg13	Htr-GVL-A001444	16.1
lg13	Htr-GVL-A000828	16.3
lg13	Htr-GVL-A001832	17.3
lg13	Htr-GVL-A001655	19.3
lg13	Htr-GVL-A001762	20.8
lg13	Htr-GVL-A001625	21.0
lg13	Htr-GVL-A001657	21.1
lg13	Htr-GVL-A001214	21.3
lg13	Htr-GVL-A000573	22.2
lg13	Htr-GVL-A002255	22.8
lg13	Htr-GVL-A000299	23.3
lg13	Htr-GVL-A001969	23.6
lg13	Htr-GVL-A001385	23.7
lg13	Htr-GVL-A001905	24.0
lg13	Htr-GVL-A000418	24.5
lg13	Htr-GVL-A000952	25.7
lg13	Htr-GVL-A001677	27.3
lg13	Htr-GVL-A000423	27.3
lg13	Htr-GVL-A000296	27.5
lg13	Htr-GVL-A001740	28.8
lg13	Htr-GVL-A000197	29.1
lg13	Htr-GVL-A000457	30.5
lg13	Htr-GVL-A002153	33.2
lg13	Htr-GVL-A000884	36.8
lg14	Htr-GVL-A000631	0.0
lg14	Htr-GVL-A000309	2.8
lg14	Htr-GVL-A002042	6.5
lg14	Htr-GVL-A001753	8.5
lg14	Htr-GVL-A001652	10.6
lg14	Htr-GVL-A001568	11.9
lg14	Htr-GVL-A000282	12.2
lg14	Htr-GVL-A000667	12.4
lg14	Htr-GVL-A001972	12.7
lg14	Htr-GVL-A001341	13.1
lg14	Htr-GVL-A001556	13.9
lg14	Htr-GVL-A000127	14.3
lg14	Htr-GVL-A001203	14.4
lg14	Htr-GVL-A001889	14.4
lg14	Htr-GVL-A001131	16.5
lg14	Htr-GVL-A000601	17.4
lg14	Htr-GVL-A000842	17.5
lg14	Htr-GVL-A001454	18.6
lg14	Htr-GVL-A001919	18.8
lg14	Htr-GVL-A000859	18.9
lg14	Htr-GVL-A000029	20.4
lg14	Htr-GVL-A001135	20.5
lg14	Htr-GVL-A002004	22.1
lg14	Htr-GVL-A001019	22.4
lg14	Htr-GVL-A000837	23.4
lg14	Htr-GVL-A001284	23.5
lg14	Htr-GVL-A000483	23.7
lg14	Htr-GVL-A000328	23.8
lg14	Htr-GVL-A000638	23.9
lg14	Htr-GVL-A001053	24.4
lg14	Htr-GVL-A001996	24.5
lg14	Htr-GVL-A001581	25.1
lg14	Htr-GVL-A002269	25.7
lg14	Htr-GVL-A000537	25.7
lg14	Htr-GVL-A002014	25.8
lg14	Htr-GVL-A000206	26.1
lg14	Htr-GVL-A000531	28.5
lg14	Htr-GVL-A000544	28.5
lg14	Htr-GVL-A000384	28.5
lg14	Htr-GVL-A000661	29.7
lg14	Htr-GVL-A000014	29.7
lg14	Htr-GVL-A002038	30.2
lg14	Htr-GVL-A000123	31.1
lg14	Htr-GVL-A001622	31.2
lg14	Htr-GVL-A001564	31.5
lg14	Htr-GVL-A001609	33.2
lg14	Htr-GVL-A000056	33.3
lg14	Htr-GVL-A001822	35.3
lg14	Htr-GVL-A001399	36.6
lg14	Htr-GVL-A001881	37.3
lg14	Htr-GVL-A001417	37.5
lg14	Htr-GVL-A001580	38.8
lg14	Htr-GVL-A001430	39.5
lg14	Htr-GVL-A002248	39.7
lg15	Htr-GVL-A001216	0.0
lg15	Htr-GVL-A000576	5.5
lg15	Htr-GVL-A000765	6.6
lg15	Htr-GVL-A000721	6.7
lg15	Htr-GVL-A000928	6.7
lg15	Htr-GVL-A001170	8.2
lg15	Htr-GVL-A001192	8.3
lg15	Htr-GVL-A001902	8.3
lg15	Htr-GVL-A000600	8.8
lg15	Htr-GVL-A001499	9.7
lg15	Htr-GVL-A001099	9.8
lg15	Htr-GVL-A001028	10.6
lg15	Htr-GVL-A002210	11.4
lg15	Htr-GVL-A001680	11.5
lg15	Htr-GVL-A001208	12.0
lg15	Htr-GVL-A000253	13.3
lg15	Htr-GVL-A000843	13.7
lg15	Htr-GVL-A000853	15.0
lg15	Htr-GVL-A001080	15.0
lg15	Htr-GVL-A000533	15.3
lg15	Htr-GVL-A001402	15.3
lg15	Htr-GVL-A001018	15.6
lg15	Htr-GVL-A001560	15.9
lg15	Htr-GVL-A001406	16.4
lg15	Htr-GVL-A000584	16.6
lg15	Htr-GVL-A000907	17.2
lg15	Htr-GVL-A000019	17.3
lg15	Htr-GVL-A000002	18.2
lg15	Htr-GVL-A000786	18.4
lg15	Htr-GVL-A001392	18.4
lg15	Htr-GVL-A001333	18.5
lg15	Htr-GVL-A001137	18.6
lg15	Htr-GVL-A000170	18.7
lg15	Htr-GVL-A002216	19.0
lg15	Htr-GVL-A000755	19.1
lg15	Htr-GVL-A001928	20.1
lg15	Htr-GVL-A000263	20.5
lg15	Htr-GVL-A001459	20.7
lg15	Htr-GVL-A002172	20.9
lg15	Htr-GVL-A001193	21.5
lg15	Htr-GVL-A001127	21.5
lg15	Htr-GVL-A000902	22.6
lg15	Htr-GVL-A001409	23.6
lg15	Htr-GVL-A000153	24.4
lg15	Htr-GVL-A000257	25.4
lg15	Htr-GVL-A001921	25.9
lg15	Htr-GVL-A001467	28.0
lg15	Htr-GVL-A002044	28.1
lg15	Htr-GVL-A000308	28.7
lg15	Htr-GVL-A000322	30.6
lg15	Htr-GVL-A001205	40.3
lg16	Htr-GVL-A001167	0.0
lg16	Htr-GVL-A002164	2.4
lg16	Htr-GVL-A001854	3.5
lg16	Htr-GVL-A002193	4.6
lg16	Htr-GVL-A000727	4.7
lg16	Htr-GVL-A002121	5.2
lg16	Htr-GVL-A000657	6.0
lg16	Htr-GVL-A000654	6.3
lg16	Htr-GVL-A000788	6.7
lg16	Htr-GVL-A000195	7.2
lg16	Htr-GVL-A001256	7.2
lg16	Htr-GVL-A000895	7.5
lg16	Htr-GVL-A000930	7.6
lg16	Htr-GVL-A002028	8.0
lg16	Htr-GVL-A001778	8.0
lg16	Htr-GVL-A000287	8.6
lg16	Htr-GVL-A000440	10.2
lg16	Htr-GVL-A001271	11.2
lg16	Htr-GVL-A000836	14.2
lg16	Htr-GVL-A000628	14.5
lg16	Htr-GVL-A000974	14.7
lg16	Htr-GVL-A000685	14.9
lg16	Htr-GVL-A000668	15.2
lg16	Htr-GVL-A00214Â·1	23.1
lg16	Htr-GVL-A001393	24.1
lg16	Htr-GVL-A000165	24.1
lg16	Htr-GVL-A000058	26.4
lg16	Htr-GVL-A002135	26.5
lg17	Htr-GVL-A000445	0.0
lg17	Htr-GVL-A000772	0.6
lg17	Htr-GVL-A001287	6.9
lg17	Htr-GVL-A000714	7.2
lg17	Htr-GVL-A001438	10.2
lg17	Htr-GVL-A001391	10.4
lg17	Htr-GVL-A001033	10.7
lg17	Htr-GVL-A001366	10.8
lg17	Htr-GVL-A001396	11.1
lg17	Htr-GVL-A001202	12.5
lg17	Htr-GVL-A002040	15.5
lg17	Htr-GVL-A000373	16.1
lg17	Htr-GVL-A001790	16.1
lg17	Htr-GVL-A001456	17.5
lg17	Htr-GVL-A002244	17.7
lg17	Htr-GVL-A000820	18.2
lg17	Htr-GVL-A000131	18.2
lg17	Htr-GVL-A000214	19.1
lg17	Htr-GVL-A001191	19.5
lg17	Htr-GVL-A001502	20.3
lg17	Htr-GVL-A002205	21.4
lg17	Htr-GVL-A001951	22.3
lg17	Htr-GVL-A001667	22.4
lg17	Htr-GVL-A000624	22.4
lg17	Htr-GVL-A001697	22.4
lg17	Htr-GVL-A001062	25.2
lg17	Htr-GVL-A001853	25.2
lg17	Htr-GVL-A000598	26.5
lg17	Htr-GVL-A000364	27.8
lg17	Htr-GVL-A000278	28.3
lg17	Htr-GVL-A002166	29.1
lg17	Htr-GVL-A001452	30.1
lg17	Htr-GVL-A000324	30.3
lg17	Htr-GVL-A000126	30.7
lg17	Htr-GVL-A000007	31.0
lg17	Htr-GVL-A001061	35.2
lg17	Htr-GVL-A001850	36.7
lg17	Htr-GVL-A000877	40.1
lg17	Htr-GVL-A001070	40.4
lg17	Htr-GVL-A002247	41.8
lg17	Htr-GVL-A002270	42.4
lg17	Htr-GVL-A000311	43.4
lg18	Htr-GVL-A000660	0.0
lg18	Htr-GVL-A000124	1.3
lg18	Htr-GVL-A001239	1.9
lg18	Htr-GVL-A000626	2.9
lg18	Htr-GVL-A001047	4.0
lg18	Htr-GVL-A000852	4.3
lg18	Htr-GVL-A002204	5.8
lg18	Htr-GVL-A001730	5.9
lg18	Htr-GVL-A002035	8.6
lg18	Htr-GVL-A000769	9.3
lg18	Htr-GVL-A001394	10.1
lg18	Htr-GVL-A001410	11.7
lg18	Htr-GVL-A001590	12.9
lg18	Htr-GVL-A001225	13.4
lg18	Htr-GVL-A001411	13.7
lg18	Htr-GVL-A000139	14.0
lg18	Htr-GVL-A001434	14.2
lg18	Htr-GVL-A002021	14.4
lg18	Htr-GVL-A002147	14.7
lg18	Htr-GVL-A000179	15.9
lg18	Htr-GVL-A000501	16.9
lg18	Htr-GVL-A002008	17.0
lg18	Htr-GVL-A000926	18.2
lg18	Htr-GVL-A001743	19.4
lg18	Htr-GVL-A002220	19.8
lg18	Htr-GVL-A000268	19.8
lg18	Htr-GVL-A001218	19.9
lg18	Htr-GVL-A001055	20.7
lg18	Htr-GVL-A001852	20.7
lg18	Htr-GVL-A001421	20.7
lg18	Htr-GVL-A000130	21.3
lg18	Htr-GVL-A001694	21.6
lg18	Htr-GVL-A002188	22.2
lg18	Htr-GVL-A001531	22.6
lg18	Htr-GVL-A00127	23.1
lg18	Htr-GVL-A001389	23.3
lg18	Htr-GVL-A002156	23.5
lg18	Htr-GVL-A000863	23.7
lg18	Htr-GVL-A000503	23.9
lg18	Htr-GVL-A001598	24.1
lg18	Htr-GVL-A002059	24.2
lg18	Htr-GVL-A002054	24.4
lg18	Htr-GVL-A000699	24.4
lg18	Htr-GVL-A002171	24.4
lg18	Htr-GVL-A000833	24.5
lg18	Htr-GVL-A001707	24.5
lg18	Htr-GVL-A001563	24.6
lg18	Htr-GVL-A000562	24.6
lg18	Htr-GVL-A000605	24.7
lg18	Htr-GVL-A001009	25.1
lg18	Htr-GVL-A001250	25.2
lg18	Htr-GVL-A001279	25.3
lg18	Htr-GVL-A000507	26.3
lg18	Htr-GVL-A000899	26.4
lg18	Htr-GVL-A000255	26.5
lg18	Htr-GVL-A000228	27.5
lg18	Htr-GVL-A000747	27.8
lg18	Htr-GVL-A001959	28.4
lg18	Htr-GVL-A002189	28.6
lg18	Htr-GVL-A000502	30.6
lg18	Htr-GVL-A001739	31.8
lg18	Htr-GVL-A000114	32.5
lg19	Htr-GVL-A001977	0.0
lg19	Htr-GVL-A000468	10.4
lg19	Htr-GVL-A002060	11.0
lg19	Htr-GVL-A002235	14.3
lg19	Htr-GVL-A001282	15.3
lg19	Htr-GVL-A002190	18.5
lg19	Htr-GVL-A000862	18.7
lg19	Htr-GVL-A000854	18.7
lg19	Htr-GVL-A002076	18.8
lg19	Htr-GVL-A002143	19.3
lg19	Htr-GVL-A000712	19.8
lg19	Htr-GVL-A002242	20.4
lg19	Htr-GVL-A002144	20.7
lg19	Htr-GVL-A001115	20.9
lg19	Htr-GVL-A000269	20.9
lg19	Htr-GVL-A001156	21.4
lg19	Htr-GVL-A000692	21.6
lg19	Htr-GVL-A001201	22.0
lg19	Htr-GVL-A002074	22.0
lg19	Htr-GVL-A000586	22.2
lg19	Htr-GVL-A000329	23.6
lg19	Htr-GVL-A001978	24.4
lg19	Htr-GVL-A001258	25.6
lg19	Htr-GVL-A001897	25.9
lg19	Htr-GVL-A000847	26.1
lg19	Htr-GVL-A000500	26.1
lg19	Htr-GVL-A000111	26.4
lg19	Htr-GVL-A000565	27.1
lg19	Htr-GVL-A001836	27.1
lg19	Htr-GVL-A001237	27.4
lg19	Htr-GVL-A000101	27.8
lg19	Htr-GVL-A000522	27.8
lg19	Htr-GVL-A001510	28.1
lg19	Htr-GVL-A001092	28.1
lg19	Htr-GVL-A000467	28.1
lg19	Htr-GVL-A000059	28.1
lg19	Htr-GVL-A001909	28.7
lg19	Htr-GVL-A001830	28.7
lg19	Htr-GVL-A000924	29.6
lg19	Htr-GVL-A001685	30.2
lg19	Htr-GVL-A001368	31.2
lg19	Htr-GVL-A002037	32.4
lg19	Htr-GVL-A000415	32.5
lg19	Htr-GVL-A001800	32.5
lg19	Htr-GVL-A000196	32.7
lg19	Htr-GVL-A000789	32.9
lg19	Htr-GVL-A001630	33.1
lg19	Htr-GVL-A001087	35.2
lg19	Htr-GVL-A001555	40.6
lg20	Htr-GVL-A002067	0.0
lg20	Htr-GVL-A001159	14.0
lg20	Htr-GVL-A000841	16.1
lg20	Htr-GVL-A000700	22.4
lg20	Htr-GVL-A002113	24.7
lg20	Htr-GVL-A000050	26.7
lg20	Htr-GVL-A001288	27.2
lg20	Htr-GVL-A001725	31.1
lg20	Htr-GVL-A001586	33.9
lg20	Htr-GVL-A001334	35.8
lg20	Htr-GVL-A001274	36.1
lg20	Htr-GVL-A001899	37.9
lg20	Htr-GVL-A001320	38.5
lg20	Htr-GVL-A001780	38.8
lg20	Htr-GVL-A000397	39.1
lg20	Htr-GVL-A001022	39.5
lg20	Htr-GVL-A001703	39.5
lg20	Htr-GVL-A000602	40.7
lg20	Htr-GVL-A000049	40.8
lg20	Htr-GVL-A001541	41.3
lg20	Htr-GVL-A000078	42.3
lg20	Htr-GVL-A001898	42.6
lg20	Htr-GVL-A000620	44.3
lg21	Htr-GVL-A001981	0.0
lg21	Htr-GVL-A001528	2.0
lg21	Htr-GVL-A000730	2.8
lg21	Htr-GVL-A002120	3.5
lg21	Htr-GVL-A001948	4.7
lg21	Htr-GVL-A001683	8.1
lg21	Htr-GVL-A001500	9.5
lg21	Htr-GVL-A001550	10.1
lg21	Htr-GVL-A000746	11.5
lg21	Htr-GVL-A002272	11.6
lg21	Htr-GVL-A001065	12.8
lg21	Htr-GVL-A000748	13.7
lg21	Htr-GVL-A002162	14.4
lg21	Htr-GVL-A000527	14.4
lg21	Htr-GVL-A000625	14.6
lg21	Htr-GVL-A001695	14.9
lg21	Htr-GVL-A001268	15.6
lg21	Htr-GVL-A002117	16.5
lg21	Htr-GVL-A001705	18.1
lg21	Htr-GVL-A001872	19.0
lg21	Htr-GVL-A001572	21.7
lg21	Htr-GVL-A002260	21.8
lg21	Htr-GVL-A001973	22.6
lg21	Htr-GVL-A002311	23.3
lg21	Htr-GVL-A000417	23.9
lg21	Htr-GVL-A002261	23.9
lg21	Htr-GVL-A000136	24.2
lg21	Htr-GVL-A000936	24.4
lg21	Htr-GVL-A000813	24.4
lg21	Htr-GVL-A002161	24.4
lg21	Htr-GVL-A000076	24.4
lg21	Htr-GVL-A000760	24.4
lg21	Htr-GVL-A002102	24.5
lg21	Htr-GVL-A002063	24.5
lg21	Htr-GVL-A001638	24.6
lg21	Htr-GVL-A002198	25.1
lg21	Htr-GVL-A001926	25.3
lg21	Htr-GVL-A002106	25.4
lg21	Htr-GVL-A001726	25.5
lg21	Htr-GVL-A000207	27.3
lg21	Htr-GVL-A002263	28.0
lg21	Htr-GVL-A001002	37.1
lg21	Htr-GVL-A000003	39.1
lg22	Htr-GVL-A000651	0.0
lg22	Htr-GVL-A001232	8.4
lg22	Htr-GVL-A000223	10.2
lg22	Htr-GVL-A001011	10.8
lg22	Htr-GVL-A000338	12.2
lg22	Htr-GVL-A001152	12.2
lg22	Htr-GVL-A000266	15.0
lg22	Htr-GVL-A000380	15.3
lg22	Htr-GVL-A001498	15.5
lg22	Htr-GVL-A001447	15.6
lg22	Htr-GVL-A000030	15.7
lg22	Htr-GVL-A001086	16.0
lg22	Htr-GVL-A001626	16.3
lg22	Htr-GVL-A002223	16.7
lg22	Htr-GVL-A001150	17.1
lg22	Htr-GVL-A001532	19.9
lg22	Htr-GVL-A001354	20.0
lg22	Htr-GVL-A000538	20.5
lg22	Htr-GVL-A002050	21.1
lg22	Htr-GVL-A000706	21.4
lg22	Htr-GVL-A000956	21.6
lg22	Htr-GVL-A000052	21.6
lg22	Htr-GVL-A000656	21.7
lg22	Htr-GVL-A000449	21.7
lg22	Htr-GVL-A001620	22.7
lg22	Htr-GVL-A001407	22.9
lg22	Htr-GVL-A002300	23.4
lg22	Htr-GVL-A000783	25.0
lg22	Htr-GVL-A000186	25.9
lg22	Htr-GVL-A001747	26.0
lg22	Htr-GVL-A001816	26.9
lg22	Htr-GVL-A000181	28.8
lg22	Htr-GVL-A001000	29.7
lg22	Htr-GVL-A000903	30.6
lg22	Htr-GVL-A000880	30.7
lg22	Htr-GVL-A000647	31.0
lg22	Htr-GVL-A001975	32.1
lg22	Htr-GVL-A000381	32.5
lg22	Htr-GVL-A001518	33.8
lg22	Htr-GVL-A000787	33.8
lg23	Htr-GVL-A001702	0.0
lg23	Htr-GVL-A001005	0.5
lg23	Htr-GVL-A001200	0.9
lg23	Htr-GVL-A001360	1.4
lg23	Htr-GVL-A000529	2.4
lg23	Htr-GVL-A000881	2.5
lg23	Htr-GVL-A001299	2.6
lg23	Htr-GVL-A001378	3.2
lg23	Htr-GVL-A002303	4.9
lg23	Htr-GVL-A000705	5.8
lg23	Htr-GVL-A001212	6.1
lg23	Htr-GVL-A001098	6.3
lg23	Htr-GVL-A001524	7.7
lg23	Htr-GVL-A000032	8.6
lg23	Htr-GVL-A000985	9.9
lg23	Htr-GVL-A002084	10.0
lg23	Htr-GVL-A001277	10.5
lg23	Htr-GVL-A001997	12.2
lg23	Htr-GVL-A002187	13.3
lg23	Htr-GVL-A000702	13.4
lg23	Htr-GVL-A000580	13.9
lg23	Htr-GVL-A000511	13.9
lg23	Htr-GVL-A000781	14.5
lg23	Htr-GVL-A000978	14.7
lg23	Htr-GVL-A001230	15.0
lg23	Htr-GVL-A001716	15.3
lg23	Htr-GVL-A000650	16.3
lg23	Htr-GVL-A000368	16.4
lg23	Htr-GVL-A002109	16.4
lg23	Htr-GVL-A001344	16.7
lg23	Htr-GVL-A000433	16.8
lg23	Htr-GVL-A000797	16.9
lg23	Htr-GVL-A002009	16.9
lg23	Htr-GVL-A000172	16.9
lg23	Htr-GVL-A000066	16.9
lg23	Htr-GVL-A002165	16.9
lg23	Htr-GVL-A002111	17.3
lg23	Htr-GVL-A000634	17.5
lg23	Htr-GVL-A001637	17.7
lg23	Htr-GVL-A001118	21.3
lg23	Htr-GVL-A001982	21.5
lg23	Htr-GVL-A001071	21.8
lg23	Htr-GVL-A001110	21.8
lg23	Htr-GVL-A000523	22.4
lg23	Htr-GVL-A001303	22.7
lg23	Htr-GVL-A000473	24.4
lg23	Htr-GVL-A000889	25.7
lg23	Htr-GVL-A000753	26.0
lg23	Htr-GVL-A002181	26.5
lg23	Htr-GVL-A000723	27.1
lg23	Htr-GVL-A002036	27.8
lg23	Htr-GVL-A001748	28.1
lg23	Htr-GVL-A001684	28.5
lg23	Htr-GVL-A001114	30.1
lg23	Htr-GVL-A000162	31.8
lg23	Htr-GVL-A002222	33.1
lg23	Htr-GVL-A001165	34.1
lg23	Htr-GVL-A000672	36.3
lg23	Htr-GVL-A001501	43.5
lg24	Htr-GVL-A001082	0.0
lg24	Htr-GVL-A002107	8.8
lg24	Htr-GVL-A000339	11.2
lg24	Htr-GVL-A002071	14.0
lg24	Htr-GVL-A001460	19.5
lg24	Htr-GVL-A001113	21.7
lg24	Htr-GVL-A000310	22.0
lg24	Htr-GVL-A001401	24.7
lg24	Htr-GVL-A001384	24.9
lg24	Htr-GVL-A001491	25.0
lg24	Htr-GVL-A001130	26.5
lg24	Htr-GVL-A000375	26.5
lg24	Htr-GVL-A000450	27.3
lg24	Htr-GVL-A000839	27.4
lg24	Htr-GVL-A000456	27.5
lg24	Htr-GVL-A000155	31.5
lg24	Htr-GVL-A001133	31.7
lg25	Htr-GVL-A000366	0.0
lg25	Htr-GVL-A000178	0.8
lg25	Htr-GVL-A002039	6.4
lg25	Htr-GVL-A001511	15.9
lg25	Htr-GVL-A000479	18.3
lg25	Htr-GVL-A001885	18.3
lg25	Htr-GVL-A000954	20.5
lg25	Htr-GVL-A001074	22.8
lg25	Htr-GVL-A000188	22.8
lg25	Htr-GVL-A001520	22.8
lg25	Htr-GVL-A001461	30.3
lg25	Htr-GVL-A002228	30.3
lg26	Htr-GVL-A001021	0.0
lg26	Htr-GVL-A000996	1.6
lg26	Htr-GVL-A001539	2.5
lg26	Htr-GVL-A000850	2.9
lg26	Htr-GVL-A001123	3.1
lg26	Htr-GVL-A000860	3.2
lg26	Htr-GVL-A002115	3.7
lg26	Htr-GVL-A000430	5.0
lg26	Htr-GVL-A000137	5.0
lg26	Htr-GVL-A001791	9.8
lg26	Htr-GVL-A002257	11.8
lg26	Htr-GVL-A001686	12.3
lg26	Htr-GVL-A000583	14.5
lg26	Htr-GVL-A001318	15.8
lg26	Htr-GVL-A001103	15.9
lg26	Htr-GVL-A000334	16.4
lg26	Htr-GVL-A001226	22.6
lg26	Htr-GVL-A002024	23.5
lg26	Htr-GVL-A001451	29.1
lg26	Htr-GVL-A000987	30.0
lg26	Htr-GVL-A000084	32.1
